FECHA_CORTE,DEPARTAMENTO,PROVINCIA,DISTRITO,UBIGEO,FECHA_REGISTRO,PRODUCTO,PRECIO_MAYORISTA,PRECIO_MINORISTA,CATEGORIA,UNIDAD_MEDIDA_MAY,UNIDAD_MEDIDA_MIN
20260406,PIURA,PIURA,PIURA,200101,20260306,Arroz extra,3.05,4.45,Cereales,SACO NORMAL,KILOGRAMO
20260406,PIURA,PIURA,PIURA,200101,20260306,Zapallo macre,1.85,3.35,Hortalizas,KILOGRAMO,KILOGRAMO
20260406,PIURA,PIURA,PIURA,200101,20260306,Yuca blanca,1.86,4.65,Tuberculos,KILOGRAMO,KILOGRAMO
20260406,PIURA,PIURA,PIURA,200101,20260304,Zanahoria,2.11,3.45,Hortalizas,SACO MEDIANO,KILOGRAMO
20260406,PIURA,PIURA,PIURA,200101,20260304,Uva italia,3.58,6.8,Frutas,KILOGRAMO,KILOGRAMO
20260406,PIURA,PIURA,PIURA,200101,20260304,Leche reconstituida (azul) 395 gr,3.66,4.4,Agro-industriales,CAJA,LATA
20260406,PIURA,PIURA,PIURA,200101,20260304,Platano seda congo,1.71,3.85,Frutas,KILOGRAMO,KILOGRAMO
20260406,PIURA,PIURA,PIURA,200101,20260304,Frijol canario,5.55,7.85,Menestras,KILOGRAMO,KILOGRAMO
20260406,PIURA,PIURA,PIURA,200101,20260304,Carne fresca de vacuno,20.25,27.5,Carnes y huevos,KILOGRAMO,KILOGRAMO
20260406,PIURA,PIURA,PIURA,200101,20260304,Carne de pollo (eviscerado),9.6,10.1,Carnes y huevos,KILOGRAMO,KILOGRAMO
20260406,PIURA,PIURA,PIURA,200101,20260304,Aji rocoto,5.4,6.25,Hortalizas,KILOGRAMO,KILOGRAMO
20260406,PIURA,PIURA,PIURA,200101,20260304,Fideos nicolini tallarin,4.65,6.8,Agro-industriales,PAQUETE,KILOGRAMO
20260406,PIURA,PIURA,PIURA,200101,20260304,Aji escabeche,2.44,3.4,Hortalizas,KILOGRAMO,MALLA
20260406,PIURA,PIURA,PIURA,200101,20260304,Limon sutil bolsa,1.8,2.55,Frutas,KILOGRAMO,KILOGRAMO
20260406,PIURA,PIURA,PIURA,200101,20260304,Choclo (tipo cusco),5.36,9.9,Cereales,CIENTO,UNIDAD
20260406,PIURA,PIURA,PIURA,200101,20260304,Aceite clasico botella 900 ml,9.04,10.6,Agro-industriales,CAJA CHICA,LITRO
20260406,PIURA,PIURA,PIURA,200101,20260304,Lenteja,5.05,8.15,Menestras,KILOGRAMO,KILOGRAMO
20260406,PIURA,PIURA,PIURA,200101,20260304,Platano bellaco,2.43,3.65,Frutas,LITRO,LITRO
20260406,PIURA,PIURA,PIURA,200101,20260304,Huevos rosados,5.65,10.85,Carnes y huevos,KILOGRAMO,KILOGRAMO
20260406,PIURA,PIURA,PIURA,200101,20260304,Leche fresca,3,5.1,Agro-industriales,LITRO,LITRO
20260406,PIURA,PIURA,PIURA,200101,20260304,Haba verde serrana,2.57,4.8,Legumbres,KILOGRAMO,KILOGRAMO
20260406,PIURA,PIURA,PIURA,200101,20260304,Garbanzo,5.04,9.9,Menestras,KILOGRAMO,KILOGRAMO
20260406,PIURA,PIURA,PIURA,200101,20260304,Pina criolla,1.85,2.55,Frutas,KILOGRAMO,KILOGRAMO
20260406,PIURA,PIURA,PIURA,200101,20260304,Frijol castilla,4,7.1,Menestras,KILOGRAMO,KILOGRAMO
20260406,PIURA,PIURA,PIURA,200101,20260304,Palta fuerte,4.7,8.15,Frutas,KILOGRAMO,KILOGRAMO
20260406,PIURA,PIURA,PIURA,200101,20260304,Pallar,5.65,8.2,Menestras,KILOGRAMO,KILOGRAMO
20260406,PIURA,PIURA,PIURA,200101,20260304,Olluco largo,3.25,3.65,Tuberculos,KILOGRAMO,KILOGRAMO
20260406,PIURA,PIURA,PIURA,200101,20260304,Naranja valencia,2.53,3.9,Frutas,KILOGRAMO,KILOGRAMO
20260406,PIURA,PIURA,PIURA,200101,20260304,Chirimoya cumbe,5,9,Frutas,CAJON CHICO,KILOGRAMO
20260406,PIURA,PIURA,PIURA,200101,20260304,Papaya,2.3,2.65,Frutas,KILOGRAMO,KILOGRAMO
20260406,PIURA,PIURA,PIURA,200101,20260304,Melon coquito,2.29,3.1,Frutas,KILOGRAMO,KILOGRAMO
20260406,PIURA,PIURA,PIURA,200101,20260304,Uva alfonso lavalett,4,6.4,Frutas,KILOGRAMO,KILOGRAMO
20260406,PIURA,PIURA,PIURA,200101,20260304,Cebolla cabeza roja,1.77,3.8,Hortalizas,SACO,KILOGRAMO
20260406,PIURA,PIURA,PIURA,200101,20260304,Carne de porcino (corte unico),17.75,20,Carnes y huevos,UNIDAD,KILOGRAMO
20260406,PIURA,PIURA,PIURA,200101,20260304,Papa canchan,1.63,2.65,Tuberculos,SACO GRANDE,KILOGRAMO
20260406,PIURA,PIURA,PIURA,200101,20260304,Vainita americana,3.04,5.75,Legumbres,KILOGRAMO,KILOGRAMO
20260406,PIURA,PIURA,PIURA,200101,20260304,Papa amarilla,3.21,5.25,Tuberculos,SACO GRANDE,KILOGRAMO
20260406,PIURA,PIURA,PIURA,200101,20260304,Uva red globe,3.08,6.25,Frutas,KILOGRAMO,KILOGRAMO
20260406,PIURA,PIURA,PIURA,200101,20260304,Camote morado,1.95,3.25,Tuberculos,SACO GRANDE,KILOGRAMO
20260406,PIURA,PIURA,PIURA,200101,20260304,Melocoton durazno huayco,5.48,9.9,Frutas,KILOGRAMO,KILOGRAMO
20260406,PIURA,PIURA,PIURA,200101,20260304,Arveja verde blanca serrana,4.4,8.4,Legumbres,MALLA MEDIANA,KILOGRAMO
20260406,PIURA,PIURA,PIURA,200101,20260304,Manzana israel,3,5.1,Frutas,KILOGRAMO,KILOGRAMO
20260406,PIURA,PIURA,PIURA,200101,20260304,Ajo criollo o napuri,7.74,11.1,Hortalizas,MALLA MEDIANA,KILOGRAMO
20260406,PIURA,PIURA,PIURA,200101,20260304,Manzana delicia,2.25,4.05,Frutas,KILOGRAMO,KILOGRAMO
20260406,PIURA,PIURA,PIURA,200101,20260304,Azucar rubia nacional (granel),3.27,4.15,Agro-industriales,SACO NORMAL,KILOGRAMO
20260406,PIURA,PIURA,PIURA,200101,20260304,Mango edward,3.77,5.05,Frutas,KILOGRAMO,KILOGRAMO
20260406,PIURA,PIURA,PIURA,200101,20260304,Azucar blanca nacional (granel),3.36,4.35,Agro-industriales,SACO NORMAL,KILOGRAMO
20260406,PIURA,PIURA,PIURA,200101,20260304,Tomate,2.43,3.65,Hortalizas,KILOGRAMO,KILOGRAMO
20260406,PIURA,PIURA,PIURA,200101,20260304,Arroz superior,3.01,3.65,Cereales,SACO NORMAL,KILOGRAMO
20260406,PIURA,PIURA,PIURA,200101,20260304,Sandia,1.45,2.35,Frutas,KILOGRAMO,KILOGRAMO
20260406,PIURA,PIURA,PIURA,200101,20260304,Arroz extra,3.08,4.45,Cereales,SACO NORMAL,KILOGRAMO
20260406,PIURA,PIURA,PIURA,200101,20260304,Zapallo macre,1.85,3.35,Hortalizas,KILOGRAMO,KILOGRAMO
20260406,PIURA,PIURA,PIURA,200101,20260304,Yuca blanca,1.86,4.55,Tuberculos,KILOGRAMO,KILOGRAMO
20260406,PIURA,PIURA,PIURA,200101,20260302,Zanahoria,2.05,3.45,Hortalizas,SACO MEDIANO,KILOGRAMO
20260406,PIURA,PIURA,PIURA,200101,20260302,Uva italia,3.58,6.95,Frutas,KILOGRAMO,KILOGRAMO
20260406,PIURA,PIURA,PIURA,200101,20260302,Leche reconstituida (azul) 395 gr,3.64,4.4,Agro-industriales,CAJA,LATA
20260406,PIURA,PIURA,PIURA,200101,20260302,Platano seda congo,1.71,3.8,Frutas,KILOGRAMO,KILOGRAMO
20260406,PIURA,PIURA,PIURA,200101,20260302,Frijol canario,5.49,8.05,Menestras,KILOGRAMO,KILOGRAMO
20260406,PIURA,PIURA,PIURA,200101,20260302,Carne fresca de vacuno,19.75,27.5,Carnes y huevos,KILOGRAMO,KILOGRAMO
20260406,PIURA,PIURA,PIURA,200101,20260302,Carne de pollo (eviscerado),9.6,10.1,Carnes y huevos,KILOGRAMO,KILOGRAMO
20260406,PIURA,PIURA,PIURA,200101,20260302,Aji rocoto,5.4,6.15,Hortalizas,KILOGRAMO,KILOGRAMO
20260406,PIURA,PIURA,PIURA,200101,20260302,Fideos nicolini tallarin,4.3,6.8,Agro-industriales,PAQUETE,KILOGRAMO
20260406,PIURA,PIURA,PIURA,200101,20260302,Aji escabeche,2.46,3.25,Hortalizas,KILOGRAMO,MALLA
20260406,PIURA,PIURA,PIURA,200101,20260302,Limon sutil bolsa,1.8,2.4,Frutas,KILOGRAMO,KILOGRAMO
20260406,PIURA,PIURA,PIURA,200101,20260302,Choclo (tipo cusco),5.36,9.7,Cereales,CIENTO,UNIDAD
20260406,PIURA,PIURA,PIURA,200101,20260302,Aceite clasico botella 900 ml,9.04,10.6,Agro-industriales,CAJA CHICA,LITRO
20260406,PIURA,PIURA,PIURA,200101,20260302,Lenteja,5.05,8.15,Menestras,KILOGRAMO,KILOGRAMO
20260406,PIURA,PIURA,PIURA,200101,20260302,Platano bellaco,2.43,4.05,Frutas,LITRO,LITRO
20260406,PIURA,PIURA,PIURA,200101,20260302,Huevos rosados,5.65,10.6,Carnes y huevos,KILOGRAMO,KILOGRAMO
20260406,PIURA,PIURA,PIURA,200101,20260302,Leche fresca,3,5.1,Agro-industriales,LITRO,LITRO
20260406,PIURA,PIURA,PIURA,200101,20260302,Haba verde serrana,2.56,4.85,Legumbres,KILOGRAMO,KILOGRAMO
20260406,PIURA,PIURA,PIURA,200101,20260302,Garbanzo,5.04,9.95,Menestras,KILOGRAMO,KILOGRAMO
20260406,PIURA,PIURA,PIURA,200101,20260302,Pina criolla,1.85,2.55,Frutas,KILOGRAMO,KILOGRAMO
20260406,PIURA,PIURA,PIURA,200101,20260302,Frijol castilla,3.94,7.1,Menestras,KILOGRAMO,KILOGRAMO
20260406,PIURA,PIURA,PIURA,200101,20260302,Palta fuerte,4.7,8.45,Frutas,KILOGRAMO,KILOGRAMO
20260406,PIURA,PIURA,PIURA,200101,20260302,Pallar,5.5,8.1,Menestras,KILOGRAMO,KILOGRAMO
20260406,PIURA,PIURA,PIURA,200101,20260302,Olluco largo,3.25,3.35,Tuberculos,KILOGRAMO,KILOGRAMO
20260406,PIURA,PIURA,PIURA,200101,20260302,Naranja valencia,2.5,3.2,Frutas,KILOGRAMO,KILOGRAMO
20260406,PIURA,PIURA,PIURA,200101,20260302,Chirimoya cumbe,4.95,9,Frutas,CAJON CHICO,KILOGRAMO
20260406,PIURA,PIURA,PIURA,200101,20260302,Papaya,2.3,2.65,Frutas,KILOGRAMO,KILOGRAMO
20260406,PIURA,PIURA,PIURA,200101,20260302,Melon coquito,2.25,3.1,Frutas,KILOGRAMO,KILOGRAMO
20260406,PIURA,PIURA,PIURA,200101,20260302,Uva alfonso lavalett,4,6.4,Frutas,KILOGRAMO,KILOGRAMO
20260406,PIURA,PIURA,PIURA,200101,20260302,Cebolla cabeza roja,1.71,3.7,Hortalizas,SACO,KILOGRAMO
20260406,PIURA,PIURA,PIURA,200101,20260302,Carne de porcino (corte unico),17.75,19.75,Carnes y huevos,UNIDAD,KILOGRAMO
20260406,PIURA,PIURA,PIURA,200101,20260302,Papa canchan,1.65,2.65,Tuberculos,SACO GRANDE,KILOGRAMO
20260406,PIURA,PIURA,PIURA,200101,20260302,Papa amarilla,3.21,5.25,Tuberculos,SACO GRANDE,KILOGRAMO
20260406,PIURA,PIURA,PIURA,200101,20260302,Uva red globe,3.08,6.6,Frutas,KILOGRAMO,KILOGRAMO
20260406,PIURA,PIURA,PIURA,200101,20260302,Camote morado,1.9,3.25,Tuberculos,SACO GRANDE,KILOGRAMO
20260406,PIURA,PIURA,PIURA,200101,20260302,Melocoton durazno huayco,5.48,9.75,Frutas,KILOGRAMO,KILOGRAMO
20260406,PIURA,PIURA,PIURA,200101,20260302,Arveja verde blanca serrana,4.4,8.15,Legumbres,MALLA MEDIANA,KILOGRAMO
20260406,PIURA,PIURA,PIURA,200101,20260302,Manzana israel,3,5.1,Frutas,KILOGRAMO,KILOGRAMO
20260406,PIURA,PIURA,PIURA,200101,20260302,Ajo criollo o napuri,7.66,10.4,Hortalizas,MALLA MEDIANA,KILOGRAMO
20260406,PIURA,PIURA,PIURA,200101,20260302,Manzana delicia,2.25,4.05,Frutas,KILOGRAMO,KILOGRAMO
20260406,PIURA,PIURA,PIURA,200101,20260302,Azucar rubia nacional (granel),3.27,4.15,Agro-industriales,SACO NORMAL,KILOGRAMO
20260406,PIURA,PIURA,PIURA,200101,20260302,Mango edward,0,5.1,Frutas,KILOGRAMO,KILOGRAMO
20260406,PIURA,PIURA,PIURA,200101,20260302,Azucar blanca nacional (granel),3.35,4.35,Agro-industriales,SACO NORMAL,KILOGRAMO
20260406,PIURA,PIURA,PIURA,200101,20260302,Tomate,2.43,3.65,Hortalizas,KILOGRAMO,KILOGRAMO
20260406,PIURA,PIURA,PIURA,200101,20260302,Arroz superior,3.01,3.6,Cereales,SACO NORMAL,KILOGRAMO
20260406,PIURA,PIURA,PIURA,200101,20260302,Sandia,1.45,2.4,Frutas,KILOGRAMO,KILOGRAMO
20260406,PIURA,PIURA,PIURA,200101,20260302,Arroz extra,3.08,4.45,Cereales,SACO NORMAL,KILOGRAMO
20260406,PIURA,PIURA,PIURA,200101,20260302,Zapallo macre,1.85,3.35,Hortalizas,KILOGRAMO,KILOGRAMO
20260406,PIURA,PIURA,PIURA,200101,20260302,Yuca blanca,1.88,4.55,Tuberculos,KILOGRAMO,KILOGRAMO
20260406,PIURA,PIURA,PIURA,200101,20260302,Vainita americana,3.04,5.6,Legumbres,KILOGRAMO,KILOGRAMO
20260306,PIURA,PIURA,PIURA,200101,20260227,Frijol canario,5.47,8.05,Menestras,KILOGRAMO,KILOGRAMO
20260306,PIURA,PIURA,PIURA,200101,20260227,Carne fresca de vacuno,19.25,27.5,Carnes y huevos,KILOGRAMO,KILOGRAMO
20260306,PIURA,PIURA,PIURA,200101,20260227,Carne de pollo (eviscerado),9.35,10.6,Carnes y huevos,KILOGRAMO,KILOGRAMO
20260306,PIURA,PIURA,PIURA,200101,20260227,Aji rocoto,5.4,6.15,Hortalizas,KILOGRAMO,KILOGRAMO
20260306,PIURA,PIURA,PIURA,200101,20260227,Fideos nicolini tallarin,4.45,6.8,Agro-industriales,PAQUETE,KILOGRAMO
20260306,PIURA,PIURA,PIURA,200101,20260227,Aji escabeche,2.44,3.1,Hortalizas,KILOGRAMO,MALLA
20260306,PIURA,PIURA,PIURA,200101,20260227,Limon sutil bolsa,1.78,2.4,Frutas,KILOGRAMO,KILOGRAMO
20260306,PIURA,PIURA,PIURA,200101,20260227,Choclo (tipo cusco),5.36,9.7,Cereales,CIENTO,UNIDAD
20260306,PIURA,PIURA,PIURA,200101,20260227,Aceite clasico botella 900 ml,9.04,10.6,Agro-industriales,CAJA CHICA,LITRO
20260306,PIURA,PIURA,PIURA,200101,20260227,Lenteja,5.05,8.1,Menestras,KILOGRAMO,KILOGRAMO
20260306,PIURA,PIURA,PIURA,200101,20260227,Platano bellaco,2.43,4.05,Frutas,LITRO,LITRO
20260306,PIURA,PIURA,PIURA,200101,20260227,Huevos rosados,5.65,10.6,Carnes y huevos,KILOGRAMO,KILOGRAMO
20260306,PIURA,PIURA,PIURA,200101,20260227,Leche fresca,3,5.1,Agro-industriales,LITRO,LITRO
20260306,PIURA,PIURA,PIURA,200101,20260227,Haba verde serrana,2.54,4.85,Legumbres,KILOGRAMO,KILOGRAMO
20260306,PIURA,PIURA,PIURA,200101,20260227,Garbanzo,5.03,10.15,Menestras,KILOGRAMO,KILOGRAMO
20260306,PIURA,PIURA,PIURA,200101,20260227,Pina criolla,1.85,2.55,Frutas,KILOGRAMO,KILOGRAMO
20260306,PIURA,PIURA,PIURA,200101,20260227,Frijol castilla,3.94,7.15,Menestras,KILOGRAMO,KILOGRAMO
20260306,PIURA,PIURA,PIURA,200101,20260227,Palta fuerte,4.7,8.45,Frutas,KILOGRAMO,KILOGRAMO
20260306,PIURA,PIURA,PIURA,200101,20260227,Pallar,5.4,8.2,Menestras,KILOGRAMO,KILOGRAMO
20260306,PIURA,PIURA,PIURA,200101,20260227,Olluco largo,3.05,3.35,Tuberculos,KILOGRAMO,KILOGRAMO
20260306,PIURA,PIURA,PIURA,200101,20260227,Naranja valencia,2.5,3.45,Frutas,KILOGRAMO,KILOGRAMO
20260306,PIURA,PIURA,PIURA,200101,20260227,Chirimoya cumbe,4.95,9.3,Frutas,CAJON CHICO,KILOGRAMO
20260306,PIURA,PIURA,PIURA,200101,20260227,Papaya,2.3,2.95,Frutas,KILOGRAMO,KILOGRAMO
20260306,PIURA,PIURA,PIURA,200101,20260227,Melon coquito,2.25,3.1,Frutas,KILOGRAMO,KILOGRAMO
20260306,PIURA,PIURA,PIURA,200101,20260227,Uva alfonso lavalett,3.96,6.4,Frutas,KILOGRAMO,KILOGRAMO
20260306,PIURA,PIURA,PIURA,200101,20260227,Cebolla cabeza roja,1.73,3.35,Hortalizas,SACO,KILOGRAMO
20260306,PIURA,PIURA,PIURA,200101,20260227,Carne de porcino (corte unico),17.75,19.75,Carnes y huevos,UNIDAD,KILOGRAMO
20260306,PIURA,PIURA,PIURA,200101,20260227,Papa canchan,1.63,2.65,Tuberculos,SACO GRANDE,KILOGRAMO
20260306,PIURA,PIURA,PIURA,200101,20260227,Papa amarilla,3.2,5.25,Tuberculos,SACO GRANDE,KILOGRAMO
20260306,PIURA,PIURA,PIURA,200101,20260227,Uva red globe,2.96,6.6,Frutas,KILOGRAMO,KILOGRAMO
20260306,PIURA,PIURA,PIURA,200101,20260227,Camote morado,1.86,3.25,Tuberculos,SACO GRANDE,KILOGRAMO
20260306,PIURA,PIURA,PIURA,200101,20260227,Melocoton durazno huayco,5.48,10.05,Frutas,KILOGRAMO,KILOGRAMO
20260306,PIURA,PIURA,PIURA,200101,20260227,Arveja verde blanca serrana,4.4,8.15,Legumbres,MALLA MEDIANA,KILOGRAMO
20260306,PIURA,PIURA,PIURA,200101,20260227,Manzana israel,3.1,5.35,Frutas,KILOGRAMO,KILOGRAMO
20260306,PIURA,PIURA,PIURA,200101,20260227,Ajo criollo o napuri,7.65,10.15,Hortalizas,MALLA MEDIANA,KILOGRAMO
20260306,PIURA,PIURA,PIURA,200101,20260227,Manzana delicia,2.25,4.05,Frutas,KILOGRAMO,KILOGRAMO
20260306,PIURA,PIURA,PIURA,200101,20260227,Azucar rubia nacional (granel),3.27,4.15,Agro-industriales,SACO NORMAL,KILOGRAMO
20260306,PIURA,PIURA,PIURA,200101,20260227,Mango edward,3.77,5.1,Frutas,KILOGRAMO,KILOGRAMO
20260306,PIURA,PIURA,PIURA,200101,20260227,Azucar blanca nacional (granel),3.36,4.45,Agro-industriales,SACO NORMAL,KILOGRAMO
20260306,PIURA,PIURA,PIURA,200101,20260227,Tomate,2.43,3.65,Hortalizas,KILOGRAMO,KILOGRAMO
20260306,PIURA,PIURA,PIURA,200101,20260227,Arroz superior,3.01,3.6,Cereales,SACO NORMAL,KILOGRAMO
20260306,PIURA,PIURA,PIURA,200101,20260227,Sandia,1.45,2.4,Frutas,KILOGRAMO,KILOGRAMO
20260306,PIURA,PIURA,PIURA,200101,20260227,Arroz extra,3.08,4.45,Cereales,SACO NORMAL,KILOGRAMO
20260306,PIURA,PIURA,PIURA,200101,20260227,Zapallo macre,1.85,3.35,Hortalizas,KILOGRAMO,KILOGRAMO
20260306,PIURA,PIURA,PIURA,200101,20260227,Yuca blanca,1.87,4.45,Tuberculos,KILOGRAMO,KILOGRAMO
20260306,PIURA,PIURA,PIURA,200101,20260227,Vainita americana,3.04,5.25,Legumbres,KILOGRAMO,KILOGRAMO
20260306,PIURA,PIURA,PIURA,200101,20260227,Zanahoria,2.05,3.45,Hortalizas,SACO MEDIANO,KILOGRAMO
20260306,PIURA,PIURA,PIURA,200101,20260227,Uva italia,3.71,7.1,Frutas,KILOGRAMO,KILOGRAMO
20260306,PIURA,PIURA,PIURA,200101,20260227,Leche reconstituida (azul) 395 gr,3.64,4.4,Agro-industriales,CAJA,LATA
20260306,PIURA,PIURA,PIURA,200101,20260227,Platano seda congo,1.71,4,Frutas,KILOGRAMO,KILOGRAMO
20260306,PIURA,PIURA,PIURA,200101,20260223,Palta fuerte,4.65,8.4,Frutas,KILOGRAMO,KILOGRAMO
20260306,PIURA,PIURA,PIURA,200101,20260223,Pallar,5.4,8.15,Menestras,KILOGRAMO,KILOGRAMO
20260306,PIURA,PIURA,PIURA,200101,20260223,Olluco largo,3.05,3.35,Tuberculos,KILOGRAMO,KILOGRAMO
20260306,PIURA,PIURA,PIURA,200101,20260223,Naranja valencia,2.5,3.45,Frutas,KILOGRAMO,KILOGRAMO
20260306,PIURA,PIURA,PIURA,200101,20260223,Chirimoya cumbe,5.2,9.2,Frutas,CAJON CHICO,KILOGRAMO
20260306,PIURA,PIURA,PIURA,200101,20260223,Papaya,2.25,2.95,Frutas,KILOGRAMO,KILOGRAMO
20260306,PIURA,PIURA,PIURA,200101,20260223,Melon coquito,2.13,3.1,Frutas,KILOGRAMO,KILOGRAMO
20260306,PIURA,PIURA,PIURA,200101,20260223,Uva alfonso lavalett,3.92,6.4,Frutas,KILOGRAMO,KILOGRAMO
20260306,PIURA,PIURA,PIURA,200101,20260223,Cebolla cabeza roja,1.67,3.35,Hortalizas,SACO,KILOGRAMO
20260306,PIURA,PIURA,PIURA,200101,20260223,Carne de porcino (corte unico),17.75,19.75,Carnes y huevos,UNIDAD,KILOGRAMO
20260306,PIURA,PIURA,PIURA,200101,20260223,Papa canchan,1.69,2.6,Tuberculos,SACO GRANDE,KILOGRAMO
20260306,PIURA,PIURA,PIURA,200101,20260223,Uva red globe,2.96,6.6,Frutas,KILOGRAMO,KILOGRAMO
20260306,PIURA,PIURA,PIURA,200101,20260223,Camote morado,1.85,3.15,Tuberculos,SACO GRANDE,KILOGRAMO
20260306,PIURA,PIURA,PIURA,200101,20260223,Melocoton durazno huayco,5.45,10.2,Frutas,KILOGRAMO,KILOGRAMO
20260306,PIURA,PIURA,PIURA,200101,20260223,Arveja verde blanca serrana,4.4,8.15,Legumbres,MALLA MEDIANA,KILOGRAMO
20260306,PIURA,PIURA,PIURA,200101,20260223,Manzana israel,3.08,5.35,Frutas,KILOGRAMO,KILOGRAMO
20260306,PIURA,PIURA,PIURA,200101,20260223,Ajo criollo o napuri,7.45,10.1,Hortalizas,MALLA MEDIANA,KILOGRAMO
20260306,PIURA,PIURA,PIURA,200101,20260223,Manzana delicia,2.15,4,Frutas,KILOGRAMO,KILOGRAMO
20260306,PIURA,PIURA,PIURA,200101,20260223,Azucar rubia nacional (granel),3.26,4.05,Agro-industriales,SACO NORMAL,KILOGRAMO
20260306,PIURA,PIURA,PIURA,200101,20260223,Mango edward,3.73,5.5,Frutas,KILOGRAMO,KILOGRAMO
20260306,PIURA,PIURA,PIURA,200101,20260223,Azucar blanca nacional (granel),3.34,4.35,Agro-industriales,SACO NORMAL,KILOGRAMO
20260306,PIURA,PIURA,PIURA,200101,20260223,Tomate,2.41,3.55,Hortalizas,KILOGRAMO,KILOGRAMO
20260306,PIURA,PIURA,PIURA,200101,20260223,Arroz superior,3.01,3.6,Cereales,SACO NORMAL,KILOGRAMO
20260306,PIURA,PIURA,PIURA,200101,20260223,Sandia,1.45,2.4,Frutas,KILOGRAMO,KILOGRAMO
20260306,PIURA,PIURA,PIURA,200101,20260223,Arroz extra,3.08,4.5,Cereales,SACO NORMAL,KILOGRAMO
20260306,PIURA,PIURA,PIURA,200101,20260223,Zapallo macre,1.92,3.25,Hortalizas,KILOGRAMO,KILOGRAMO
20260306,PIURA,PIURA,PIURA,200101,20260223,Yuca blanca,1.85,4.45,Tuberculos,KILOGRAMO,KILOGRAMO
20260306,PIURA,PIURA,PIURA,200101,20260223,Vainita americana,3.03,5.25,Legumbres,KILOGRAMO,KILOGRAMO
20260306,PIURA,PIURA,PIURA,200101,20260223,Papa amarilla,3.22,5.2,Tuberculos,SACO GRANDE,KILOGRAMO
20260306,PIURA,PIURA,PIURA,200101,20260223,Zanahoria,2.05,3.4,Hortalizas,SACO MEDIANO,KILOGRAMO
20260306,PIURA,PIURA,PIURA,200101,20260223,Uva italia,3.58,7.05,Frutas,KILOGRAMO,KILOGRAMO
20260306,PIURA,PIURA,PIURA,200101,20260223,Leche reconstituida (azul) 395 gr,3.63,4.2,Agro-industriales,CAJA,LATA
20260306,PIURA,PIURA,PIURA,200101,20260223,Fideos nicolini tallarin,4.45,6.8,Agro-industriales,PAQUETE,KILOGRAMO
20260306,PIURA,PIURA,PIURA,200101,20260223,Platano seda congo,1.64,3.95,Frutas,KILOGRAMO,KILOGRAMO
20260306,PIURA,PIURA,PIURA,200101,20260223,Carne fresca de vacuno,18.65,26.75,Carnes y huevos,KILOGRAMO,KILOGRAMO
20260306,PIURA,PIURA,PIURA,200101,20260223,Carne de pollo (eviscerado),9.1,10.1,Carnes y huevos,KILOGRAMO,KILOGRAMO
20260306,PIURA,PIURA,PIURA,200101,20260223,Aji rocoto,5.4,6.15,Hortalizas,KILOGRAMO,KILOGRAMO
20260306,PIURA,PIURA,PIURA,200101,20260223,Aji escabeche,2.44,2.95,Hortalizas,KILOGRAMO,MALLA
20260306,PIURA,PIURA,PIURA,200101,20260223,Limon sutil bolsa,1.77,2.4,Frutas,KILOGRAMO,KILOGRAMO
20260306,PIURA,PIURA,PIURA,200101,20260223,Choclo (tipo cusco),5.36,9.65,Cereales,CIENTO,UNIDAD
20260306,PIURA,PIURA,PIURA,200101,20260223,Aceite clasico botella 900 ml,8.67,10,Agro-industriales,CAJA CHICA,LITRO
20260306,PIURA,PIURA,PIURA,200101,20260223,Lenteja,5.05,8.1,Menestras,KILOGRAMO,KILOGRAMO
20260306,PIURA,PIURA,PIURA,200101,20260223,Platano bellaco,2.39,4.05,Frutas,LITRO,LITRO
20260306,PIURA,PIURA,PIURA,200101,20260223,Huevos rosados,5.62,10.05,Carnes y huevos,KILOGRAMO,KILOGRAMO
20260306,PIURA,PIURA,PIURA,200101,20260223,Leche fresca,3,5.1,Agro-industriales,LITRO,LITRO
20260306,PIURA,PIURA,PIURA,200101,20260223,Haba verde serrana,2.57,4.75,Legumbres,KILOGRAMO,KILOGRAMO
20260306,PIURA,PIURA,PIURA,200101,20260223,Garbanzo,5.03,10.15,Menestras,KILOGRAMO,KILOGRAMO
20260306,PIURA,PIURA,PIURA,200101,20260223,Pina criolla,1.85,2.55,Frutas,KILOGRAMO,KILOGRAMO
20260306,PIURA,PIURA,PIURA,200101,20260223,Frijol castilla,3.92,7.15,Menestras,KILOGRAMO,KILOGRAMO
20260306,PIURA,PIURA,PIURA,200101,20260223,Frijol canario,5.47,8.1,Menestras,KILOGRAMO,KILOGRAMO
20260306,PIURA,PIURA,PIURA,200101,20260218,Melon coquito,2.13,3.1,Frutas,KILOGRAMO,KILOGRAMO
20260306,PIURA,PIURA,PIURA,200101,20260218,Uva alfonso lavalett,4.17,6.55,Frutas,KILOGRAMO,KILOGRAMO
20260306,PIURA,PIURA,PIURA,200101,20260218,Cebolla cabeza roja,1.67,3.35,Hortalizas,SACO,KILOGRAMO
20260306,PIURA,PIURA,PIURA,200101,20260218,Carne de porcino (corte unico),17.75,19.75,Carnes y huevos,UNIDAD,KILOGRAMO
20260306,PIURA,PIURA,PIURA,200101,20260218,Papa canchan,1.68,2.6,Tuberculos,SACO GRANDE,KILOGRAMO
20260306,PIURA,PIURA,PIURA,200101,20260218,Uva red globe,2.96,6.95,Frutas,KILOGRAMO,KILOGRAMO
